?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040629-1820-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040629-1820
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.636728 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.256856 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.026667 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.193949 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.140677 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.578741 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.212369 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.131768 UNLIMITED
  ATLAM5_SNVAng ( ATLAM5 SNVAng ) 1 0.0383 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.053333 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 4.157901 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.645739 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 14.452091 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 7.467301 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 5.648461 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 27.869029 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 5.989696 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 15.430671 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 17.229272 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.868332 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 5.596021 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 50.053528 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.451704 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 26.910339 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 9.436677 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 12.018173 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 47.782048 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 18.919843 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 52.691837 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 17.221243 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 2.350616 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 5.28472 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 45.603853 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.380843 UNLIMITED
