?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040310-0635-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040310-0635
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.299552 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 1.160861 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.053333 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.475032 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 4.605827 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.145941 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.24656 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 2.103944 UNLIMITED
  ATLAM5_SNVAng ( ATLAM5 SNVAng ) 1 0.032867 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.245099 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 1.082723 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 4.162165 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 32.112731 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 7.824141 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 5.223827 UNLIMITED
