?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040703-2245-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040703-2245
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.026667 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.053333 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.026667 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 1.096685 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.122256 UNLIMITED
  ATLAM5_SNVAng ( ATLAM5 SNVAng ) 1 0.013333 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.026667 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 0.47864 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.187525 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 5.459971 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 4.756936 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 3.306179 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 11.225683 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 0.572325 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 10.452115 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 4.298784 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.358643 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 1.80916 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 32.909168 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.026667 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 15.133723 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 12.053803 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 5.834296 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 34.127093 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 4.674152 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 46.102616 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 9.558936 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 0.338957 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 1.75032 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 18.245725 UNLIMITED
  DNVRng_ATLAM5 ( DNVRng ATLAM5 ) 1 0.3048 UNLIMITED
