?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040402-1130-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040402-1130
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.08 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.454797 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 1.005091 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.08 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.053333 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.489811 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 1.691424 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 11.417749 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 0.043627 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 37.39756 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 26.21824 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 3.584317 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 24.491515 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 1.096747 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 74.248227 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 25.880741 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 20.340821 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 106.292317 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 46.191819 UNLIMITED
  CHINng_KSCYng ( CHINng KSCYng ) 1 10.244709 UNLIMITED
  CHINng_LOSAng ( CHINng LOSAng ) 1 0.338976 UNLIMITED
  CHINng_NYCMng ( CHINng NYCMng ) 1 25.254768 UNLIMITED
  CHINng_SNVAng ( CHINng SNVAng ) 1 0.026667 UNLIMITED
  CHINng_STTLng ( CHINng STTLng ) 1 1.404035 UNLIMITED
  CHINng_WASHng ( CHINng WASHng ) 1 38.444792 UNLIMITED
  DNVRng_ATLAng ( DNVRng ATLAng ) 1 7.948184 UNLIMITED
  DNVRng_CHINng ( DNVRng CHINng ) 1 62.626728 UNLIMITED
  DNVRng_HSTNng ( DNVRng HSTNng ) 1 31.257909 UNLIMITED
