?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040515-1415-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040515-1415
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.445141 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.546248 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.090096 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 0.077344 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 0.220664 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 1.24572 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.097333 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 11.725301 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 4.297483 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 0.351971 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 12.784152 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 1.602963 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 8.857416 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 2.352736 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.15536 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 2.33972 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 28.736573 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.033624 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 4.872776 UNLIMITED
  CHINng_DNVRng ( CHINng DNVRng ) 1 19.813019 UNLIMITED
  CHINng_HSTNng ( CHINng HSTNng ) 1 6.845365 UNLIMITED
  CHINng_IPLSng ( CHINng IPLSng ) 1 29.386507 UNLIMITED
