?SNDlib native format; type: network; version: 1.0
# network demandMatrix-5min-20040903-0445-abilene

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 5min
  time  = 20040903-0445
  unit  = MBITPERSEC
  origin  = Yin Zhang, http://userweb.cs.utexas.edu/~yzhang/research/AbileneTM/
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  ATLAM5 ( -84.3833 33.75 )
  ATLAng ( -85.50 34.50 )
  CHINng ( -87.6167 41.8333 )
  DNVRng ( -105.00 40.75 )
  HSTNng ( -95.517364 29.770031 )
  IPLSng ( -86.159535 39.780622 )
  KSCYng ( -96.596704 38.961694 )
  LOSAng ( -118.25 34.05 )
  NYCMng ( -73.9667 40.7833 )
  SNVAng ( -122.02553 37.38575 )
  STTLng ( -122.30 47.60 )
  WASHng ( -77.026842 38.897303 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  ATLAM5_ATLAng ( ATLAM5 ATLAng ) 1 0.934709 UNLIMITED
  ATLAM5_CHINng ( ATLAM5 CHINng ) 1 0.754424 UNLIMITED
  ATLAM5_DNVRng ( ATLAM5 DNVRng ) 1 0.164555 UNLIMITED
  ATLAM5_HSTNng ( ATLAM5 HSTNng ) 1 0.240451 UNLIMITED
  ATLAM5_IPLSng ( ATLAM5 IPLSng ) 1 0.643037 UNLIMITED
  ATLAM5_KSCYng ( ATLAM5 KSCYng ) 1 0.372491 UNLIMITED
  ATLAM5_LOSAng ( ATLAM5 LOSAng ) 1 0.093333 UNLIMITED
  ATLAM5_NYCMng ( ATLAM5 NYCMng ) 1 1.457827 UNLIMITED
  ATLAM5_SNVAng ( ATLAM5 SNVAng ) 1 0.062755 UNLIMITED
  ATLAM5_STTLng ( ATLAM5 STTLng ) 1 1.203931 UNLIMITED
  ATLAM5_WASHng ( ATLAM5 WASHng ) 1 2.015552 UNLIMITED
  ATLAng_ATLAM5 ( ATLAng ATLAM5 ) 1 0.601264 UNLIMITED
  ATLAng_CHINng ( ATLAng CHINng ) 1 26.425653 UNLIMITED
  ATLAng_DNVRng ( ATLAng DNVRng ) 1 3.680011 UNLIMITED
  ATLAng_HSTNng ( ATLAng HSTNng ) 1 17.472789 UNLIMITED
  ATLAng_IPLSng ( ATLAng IPLSng ) 1 23.502853 UNLIMITED
  ATLAng_KSCYng ( ATLAng KSCYng ) 1 4.020885 UNLIMITED
  ATLAng_LOSAng ( ATLAng LOSAng ) 1 10.886551 UNLIMITED
  ATLAng_NYCMng ( ATLAng NYCMng ) 1 9.95788 UNLIMITED
  ATLAng_SNVAng ( ATLAng SNVAng ) 1 0.486889 UNLIMITED
  ATLAng_STTLng ( ATLAng STTLng ) 1 10.949872 UNLIMITED
  ATLAng_WASHng ( ATLAng WASHng ) 1 45.316216 UNLIMITED
  CHINng_ATLAM5 ( CHINng ATLAM5 ) 1 0.596592 UNLIMITED
  CHINng_ATLAng ( CHINng ATLAng ) 1 20.675411 UNLIMITED
